datum;kraj_kod;kraj;pohlavi_kod;druh_duchodu_kod;pocet_duchodcu;prumerna_vyse_duchodu;prumerna_vyse_srazky;prumerny_vek
31.07.2016;VC.108;Kraj Vysočina;M;PK_POZ;5;6375;1015;50
31.07.2016;VC.108;Kraj Vysočina;T;PK_DISABILITY_S8;1096;9135;1725;51
31.07.2016;VC.108;Kraj Vysočina;T;PK_OLDAGE_S8;1812;10450;1884;67
31.07.2016;VC.108;Kraj Vysočina;T;PK_PENSIONS_T1;2948;9916;1822;61
31.07.2016;VC.108;Kraj Vysočina;T;PK_POZ;40;7151;1704;57
31.07.2016;VC.116;Jihomoravský kraj;F;PK_DISABILITY_S8;1212;8660;1645;51
31.07.2016;VC.116;Jihomoravský kraj;F;PK_OLDAGE_S8;2609;9911;1633;67
31.07.2016;VC.116;Jihomoravský kraj;F;PK_PENSIONS_T1;3919;9458;1634;62
31.07.2016;VC.116;Jihomoravský kraj;F;PK_POZ;98;7263;1508;57
31.07.2016;VC.116;Jihomoravský kraj;M;PK_DISABILITY_S8;1915;8923;1673;51
31.07.2016;VC.116;Jihomoravský kraj;M;PK_OLDAGE_S8;2232;10723;1966;68
31.07.2016;VC.116;Jihomoravský kraj;M;PK_PENSIONS_T1;4158;9883;1828;60
31.07.2016;VC.116;Jihomoravský kraj;M;PK_POZ;11;6645;938;45
31.07.2016;VC.116;Jihomoravský kraj;T;PK_DISABILITY_S8;3127;8821;1662;51
31.07.2016;VC.116;Jihomoravský kraj;T;PK_OLDAGE_S8;4841;10286;1787;67
31.07.2016;VC.116;Jihomoravský kraj;T;PK_PENSIONS_T1;8077;9677;1734;61
31.07.2016;VC.116;Jihomoravský kraj;T;PK_POZ;109;7200;1451;56
31.07.2016;VC.124;Olomoucký kraj;F;PK_DISABILITY_S8;575;8541;2276;50
31.07.2016;VC.124;Olomoucký kraj;F;PK_OLDAGE_S8;1667;9777;2045;67
31.07.2016;VC.124;Olomoucký kraj;F;PK_PENSIONS_T1;2313;9388;2099;62
31.07.2016;VC.124;Olomoucký kraj;F;PK_POZ;71;7126;1933;57
31.07.2016;VC.124;Olomoucký kraj;M;PK_DISABILITY_S8;953;8925;2103;51
31.07.2016;VC.124;Olomoucký kraj;M;PK_OLDAGE_S8;1394;10433;2009;67
31.07.2016;VC.124;Olomoucký kraj;M;PK_PENSIONS_T1;2359;9804;2048;61
31.07.2016;VC.124;Olomoucký kraj;M;PK_POZ;12;6602;2134;41
31.07.2016;VC.124;Olomoucký kraj;T;PK_DISABILITY_S8;1528;8780;2168;50
31.07.2016;VC.124;Olomoucký kraj;T;PK_OLDAGE_S8;3061;10075;2029;67
31.07.2016;VC.124;Olomoucký kraj;T;PK_PENSIONS_T1;4672;9598;2073;61
31.07.2016;VC.124;Olomoucký kraj;T;PK_POZ;83;7050;1962;54
31.07.2016;VC.132;Moravskoslezský kraj;F;PK_DISABILITY_S8;1484;8706;2419;50
31.07.2016;VC.132;Moravskoslezský kraj;F;PK_OLDAGE_S8;3613;9813;2070;67
31.07.2016;VC.132;Moravskoslezský kraj;F;PK_PENSIONS_T1;5370;9404;2165;62
31.07.2016;VC.132;Moravskoslezský kraj;F;PK_POZ;273;7777;2034;57
31.07.2016;VC.132;Moravskoslezský kraj;M;PK_DISABILITY_S8;2878;9323;2165;51
31.07.2016;VC.132;Moravskoslezský kraj;M;PK_OLDAGE_S8;3567;11729;2756;66
31.07.2016;VC.132;Moravskoslezský kraj;M;PK_PENSIONS_T1;6471;10639;2492;59
31.07.2016;VC.132;Moravskoslezský kraj;M;PK_POZ;26;6689;2616;43
31.07.2016;VC.132;Moravskoslezský kraj;T;PK_DISABILITY_S8;4362;9113;2251;51
31.07.2016;VC.132;Moravskoslezský kraj;T;PK_OLDAGE_S8;7180;10765;2411;67
31.07.2016;VC.132;Moravskoslezský kraj;T;PK_PENSIONS_T1;11841;10079;2344;60
31.07.2016;VC.132;Moravskoslezský kraj;T;PK_POZ;299;7683;2085;56
31.07.2016;VC.141;Zlínský kraj;F;PK_DISABILITY_S8;496;9012;2007;51
31.07.2016;VC.141;Zlínský kraj;F;PK_OLDAGE_S8;1146;9978;1784;67
31.07.2016;VC.141;Zlínský kraj;F;PK_PENSIONS_T1;1691;9613;1853;61
31.07.2016;VC.141;Zlínský kraj;F;PK_POZ;49;7173;1929;53
31.07.2016;VC.141;Zlínský kraj;M;PK_DISABILITY_S8;779;9333;1705;51
31.07.2016;VC.141;Zlínský kraj;M;PK_OLDAGE_S8;988;10838;2087;67
31.07.2016;VC.141;Zlínský kraj;M;PK_PENSIONS_T1;1775;10159;1918;60
31.07.2016;VC.141;Zlínský kraj;M;PK_POZ;8;6662;1770;47
31.07.2016;VC.141;Zlínský kraj;T;PK_DISABILITY_S8;1275;9208;1822;51
31.07.2016;VC.141;Zlínský kraj;T;PK_OLDAGE_S8;2134;10376;1924;67
31.07.2016;VC.141;Zlínský kraj;T;PK_PENSIONS_T1;3466;9892;1887;61
31.07.2016;VC.141;Zlínský kraj;T;PK_POZ;57;7101;1907;52
31.07.2016;VC.19;Hlavní město Praha;F;PK_DISABILITY_S8;980;9107;1745;52
31.07.2016;VC.19;Hlavní město Praha;F;PK_OLDAGE_S8;2261;10000;1748;67
31.07.2016;VC.19;Hlavní město Praha;F;PK_PENSIONS_T1;3306;9683;1733;62
31.07.2016;VC.19;Hlavní město Praha;F;PK_POZ;65;7347;1050;56
31.07.2016;VC.19;Hlavní město Praha;M;PK_DISABILITY_S8;1404;9191;1618;51
31.07.2016;VC.19;Hlavní město Praha;M;PK_OLDAGE_S8;2422;10647;2061;68
31.07.2016;VC.19;Hlavní město Praha;M;PK_PENSIONS_T1;3848;10097;1893;62
31.07.2016;VC.19;Hlavní město Praha;M;PK_POZ;22;7287;970;52
31.07.2016;VC.19;Hlavní město Praha;T;PK_DISABILITY_S8;2384;9156;1670;51
31.07.2016;VC.19;Hlavní město Praha;T;PK_OLDAGE_S8;4683;10334;1910;68
31.07.2016;VC.19;Hlavní město Praha;T;PK_PENSIONS_T1;7154;9905;1819;62
31.07.2016;VC.19;Hlavní město Praha;T;PK_POZ;87;7332;1030;55
31.07.2016;VC.27;Středočeský kraj;F;PK_DISABILITY_S8;1321;8932;1804;51
31.07.2016;VC.27;Středočeský kraj;F;PK_OLDAGE_S8;3118;10050;1923;66
31.07.2016;VC.27;Středočeský kraj;F;PK_PENSIONS_T1;4587;9642;1873;62
31.07.2016;VC.27;Středočeský kraj;F;PK_POZ;148;7405;1427;56
31.07.2016;VC.27;Středočeský kraj;M;PK_DISABILITY_S8;1892;9266;1862;51
31.07.2016;VC.27;Středočeský kraj;M;PK_OLDAGE_S8;2753;10938;2143;67
31.07.2016;VC.27;Středočeský kraj;M;PK_PENSIONS_T1;4655;10249;2029;61
31.07.2016;VC.27;Středočeský kraj;M;PK_POZ;10;6537;2507;53
31.07.2016;VC.27;Středočeský kraj;T;PK_DISABILITY_S8;3213;9129;1838;51
31.07.2016;VC.27;Středočeský kraj;T;PK_OLDAGE_S8;5871;10466;2026;67
31.07.2016;VC.27;Středočeský kraj;T;PK_PENSIONS_T1;9242;9948;1951;61
31.07.2016;VC.27;Středočeský kraj;T;PK_POZ;158;7350;1495;56
31.07.2016;VC.35;Jihočeský kraj;F;PK_DISABILITY_S8;822;8213;2060;50
31.07.2016;VC.35;Jihočeský kraj;F;PK_OLDAGE_S8;1552;9999;1716;66
31.07.2016;VC.35;Jihočeský kraj;F;PK_PENSIONS_T1;2413;9345;1826;61
31.07.2016;VC.35;Jihočeský kraj;F;PK_POZ;39;7220;1237;56
31.07.2016;VC.35;Jihočeský kraj;M;PK_DISABILITY_S8;1093;8736;1887;51
31.07.2016;VC.35;Jihočeský kraj;M;PK_OLDAGE_S8;1351;10674;1989;67
31.07.2016;VC.35;Jihočeský kraj;M;PK_PENSIONS_T1;2458;9791;1945;60
31.07.2016;VC.35;Jihočeský kraj;M;PK_POZ;14;6937;2139;51
31.07.2016;VC.35;Jihočeský kraj;T;PK_DISABILITY_S8;1915;8512;1961;50
31.07.2016;VC.35;Jihočeský kraj;T;PK_OLDAGE_S8;2903;10313;1843;67
31.07.2016;VC.35;Jihočeský kraj;T;PK_PENSIONS_T1;4871;9570;1886;60
31.07.2016;VC.35;Jihočeský kraj;T;PK_POZ;53;7145;1476;55
31.07.2016;VC.43;Plzeňský kraj;F;PK_DISABILITY_S8;693;9214;1663;50
31.07.2016;VC.43;Plzeňský kraj;F;PK_OLDAGE_S8;1394;9995;1635;66
31.07.2016;VC.43;Plzeňský kraj;F;PK_PENSIONS_T1;2137;9681;1638;61
31.07.2016;VC.43;Plzeňský kraj;F;PK_POZ;50;7387;1368;59
31.07.2016;VC.43;Plzeňský kraj;M;PK_DISABILITY_S8;1089;9358;1661;51
31.07.2016;VC.43;Plzeňský kraj;M;PK_OLDAGE_S8;1265;10884;2067;67
31.07.2016;VC.43;Plzeňský kraj;M;PK_PENSIONS_T1;2359;10171;1876;59
31.07.2016;VC.43;Plzeňský kraj;M;PK_POZ;5;6880;389;48
31.07.2016;VC.43;Plzeňský kraj;T;PK_DISABILITY_S8;1782;9302;1662;50
31.07.2016;VC.43;Plzeňský kraj;T;PK_OLDAGE_S8;2659;10418;1841;67
31.07.2016;VC.43;Plzeňský kraj;T;PK_PENSIONS_T1;4496;9938;1763;60
31.07.2016;VC.43;Plzeňský kraj;T;PK_POZ;55;7341;1279;58
31.07.2016;VC.51;Karlovarský kraj;F;PK_DISABILITY_S8;451;9051;1568;51
31.07.2016;VC.51;Karlovarský kraj;F;PK_OLDAGE_S8;1266;9707;1583;67
31.07.2016;VC.51;Karlovarský kraj;F;PK_PENSIONS_T1;1764;9472;1575;62
31.07.2016;VC.51;Karlovarský kraj;F;PK_POZ;47;7188;1432;54
31.07.2016;VC.51;Karlovarský kraj;M;PK_DISABILITY_S8;684;9313;1630;50
31.07.2016;VC.51;Karlovarský kraj;M;PK_OLDAGE_S8;1061;10648;2003;67
31.07.2016;VC.51;Karlovarský kraj;M;PK_PENSIONS_T1;1752;10109;1852;60
31.07.2016;VC.51;Karlovarský kraj;M;PK_POZ;7;6051;654;48
31.07.2016;VC.51;Karlovarský kraj;T;PK_DISABILITY_S8;1135;9209;1605;51
31.07.2016;VC.51;Karlovarský kraj;T;PK_OLDAGE_S8;2327;10136;1774;67
31.07.2016;VC.51;Karlovarský kraj;T;PK_PENSIONS_T1;3516;9789;1713;61
31.07.2016;VC.51;Karlovarský kraj;T;PK_POZ;54;7040;1331;54
31.07.2016;VC.60;Ústecký kraj;F;PK_DISABILITY_S8;1653;8810;1662;51
31.07.2016;VC.60;Ústecký kraj;F;PK_OLDAGE_S8;3947;9827;1638;66
31.07.2016;VC.60;Ústecký kraj;F;PK_PENSIONS_T1;5778;9458;1627;62
31.07.2016;VC.60;Ústecký kraj;F;PK_POZ;178;7275;1078;55
31.07.2016;VC.60;Ústecký kraj;M;PK_DISABILITY_S8;2550;9100;1659;50
31.07.2016;VC.60;Ústecký kraj;M;PK_OLDAGE_S8;3292;10865;2012;68
31.07.2016;VC.60;Ústecký kraj;M;PK_PENSIONS_T1;5866;10078;1855;60
31.07.2016;VC.60;Ústecký kraj;M;PK_POZ;24;5984;1307;43
31.07.2016;VC.60;Ústecký kraj;T;PK_DISABILITY_S8;4203;8986;1660;50
31.07.2016;VC.60;Ústecký kraj;T;PK_OLDAGE_S8;7239;10299;1808;67
31.07.2016;VC.60;Ústecký kraj;T;PK_PENSIONS_T1;11644;9770;1742;61
31.07.2016;VC.60;Ústecký kraj;T;PK_POZ;202;7122;1105;54
31.07.2016;VC.78;Liberecký kraj;F;PK_DISABILITY_S8;732;8751;1703;51
31.07.2016;VC.78;Liberecký kraj;F;PK_OLDAGE_S8;1515;9954;1614;66
31.07.2016;VC.78;Liberecký kraj;F;PK_PENSIONS_T1;2295;9509;1636;61
31.07.2016;VC.78;Liberecký kraj;F;PK_POZ;48;7049;1299;55
31.07.2016;VC.78;Liberecký kraj;M;PK_DISABILITY_S8;1059;9220;1658;51
31.07.2016;VC.78;Liberecký kraj;M;PK_OLDAGE_S8;1326;10816;1968;67
31.07.2016;VC.78;Liberecký kraj;M;PK_PENSIONS_T1;2395;10093;1833;59
31.07.2016;VC.78;Liberecký kraj;M;PK_POZ;10;6633;2320;50
31.07.2016;VC.78;Liberecký kraj;T;PK_DISABILITY_S8;1791;9028;1677;51
31.07.2016;VC.78;Liberecký kraj;T;PK_OLDAGE_S8;2841;10356;1779;67
31.07.2016;VC.78;Liberecký kraj;T;PK_PENSIONS_T1;4690;9807;1736;60
31.07.2016;VC.78;Liberecký kraj;T;PK_POZ;58;6977;1475;54
31.07.2016;VC.86;Královéhradecký kraj;F;PK_DISABILITY_S8;697;8689;1748;50
31.07.2016;VC.86;Královéhradecký kraj;F;PK_OLDAGE_S8;1454;9936;1741;66
31.07.2016;VC.86;Královéhradecký kraj;F;PK_PENSIONS_T1;2204;9474;1754;60
31.07.2016;VC.86;Královéhradecký kraj;F;PK_POZ;53;7131;2203;53
31.07.2016;VC.86;Královéhradecký kraj;M;PK_DISABILITY_S8;1075;9143;1759;51
31.07.2016;VC.86;Královéhradecký kraj;M;PK_OLDAGE_S8;1267;10736;2061;67
31.07.2016;VC.86;Královéhradecký kraj;M;PK_PENSIONS_T1;2352;9990;1921;60
31.07.2016;VC.86;Královéhradecký kraj;M;PK_POZ;10;6426;1567;45
31.07.2016;VC.86;Královéhradecký kraj;T;PK_DISABILITY_S8;1772;8964;1754;50
31.07.2016;VC.86;Královéhradecký kraj;T;PK_OLDAGE_S8;2721;10309;1890;67
31.07.2016;VC.86;Královéhradecký kraj;T;PK_PENSIONS_T1;4556;9740;1840;60
31.07.2016;VC.86;Královéhradecký kraj;T;PK_POZ;63;7019;2102;51
31.07.2016;VC.94;Pardubický kraj;F;PK_DISABILITY_S8;607;8681;2145;49
31.07.2016;VC.94;Pardubický kraj;F;PK_OLDAGE_S8;1162;9980;1745;67
31.07.2016;VC.94;Pardubický kraj;F;PK_PENSIONS_T1;1824;9459;1888;61
31.07.2016;VC.94;Pardubický kraj;F;PK_POZ;55;7057;2052;54
31.07.2016;VC.94;Pardubický kraj;M;PK_DISABILITY_S8;882;9058;1995;50
31.07.2016;VC.94;Pardubický kraj;M;PK_OLDAGE_S8;998;10770;2069;67
31.07.2016;VC.94;Pardubický kraj;M;PK_PENSIONS_T1;1888;9954;2034;59
31.07.2016;VC.94;Pardubický kraj;M;PK_POZ;8;6978;1824;49
31.07.2016;VC.94;Pardubický kraj;T;PK_DISABILITY_S8;1489;8904;2056;50
31.07.2016;VC.94;Pardubický kraj;T;PK_OLDAGE_S8;2160;10345;1895;67
31.07.2016;VC.94;Pardubický kraj;T;PK_PENSIONS_T1;3712;9711;1962;60
31.07.2016;VC.94;Pardubický kraj;T;PK_POZ;63;7047;2023;54
31.08.2016;VC.108;Kraj Vysočina;F;PK_DISABILITY_S8;400;8915;1777;51
31.08.2016;VC.108;Kraj Vysočina;F;PK_OLDAGE_S8;968;9985;1650;67
31.08.2016;VC.108;Kraj Vysočina;F;PK_PENSIONS_T1;1403;9614;1689;62
31.08.2016;VC.108;Kraj Vysočina;F;PK_POZ;35;7338;1753;58
31.08.2016;VC.108;Kraj Vysočina;M;PK_DISABILITY_S8;690;9200;1697;50
31.08.2016;VC.108;Kraj Vysočina;M;PK_OLDAGE_S8;860;10965;2142;67
31.08.2016;VC.108;Kraj Vysočina;M;PK_PENSIONS_T1;1555;10167;1941;60
31.08.2016;VC.108;Kraj Vysočina;M;PK_POZ;5;6375;1015;50
31.08.2016;VC.108;Kraj Vysočina;T;PK_DISABILITY_S8;1090;9095;1727;51
31.08.2016;VC.108;Kraj Vysočina;T;PK_OLDAGE_S8;1828;10446;1882;67
31.08.2016;VC.108;Kraj Vysočina;T;PK_PENSIONS_T1;2958;9904;1821;61
31.08.2016;VC.108;Kraj Vysočina;T;PK_POZ;40;7218;1661;57
31.08.2016;VC.116;Jihomoravský kraj;F;PK_DISABILITY_S8;1205;8676;1655;50
31.08.2016;VC.116;Jihomoravský kraj;F;PK_OLDAGE_S8;2622;9916;1644;67
31.08.2016;VC.116;Jihomoravský kraj;F;PK_PENSIONS_T1;3923;9469;1641;62
31.08.2016;VC.116;Jihomoravský kraj;F;PK_POZ;96;7221;1395;58
31.08.2016;VC.116;Jihomoravský kraj;M;PK_DISABILITY_S8;1910;8927;1660;51
31.08.2016;VC.116;Jihomoravský kraj;M;PK_OLDAGE_S8;2235;10731;1968;68
31.08.2016;VC.116;Jihomoravský kraj;M;PK_PENSIONS_T1;4156;9891;1825;60
31.08.2016;VC.116;Jihomoravský kraj;M;PK_POZ;11;6542;1159;44
31.08.2016;VC.116;Jihomoravský kraj;T;PK_DISABILITY_S8;3115;8830;1658;51
31.08.2016;VC.116;Jihomoravský kraj;T;PK_OLDAGE_S8;4857;10291;1793;67
31.08.2016;VC.116;Jihomoravský kraj;T;PK_PENSIONS_T1;8079;9686;1736;61
31.08.2016;VC.116;Jihomoravský kraj;T;PK_POZ;107;7151;1371;56
31.08.2016;VC.124;Olomoucký kraj;F;PK_DISABILITY_S8;575;8514;2273;50
31.08.2016;VC.124;Olomoucký kraj;F;PK_OLDAGE_S8;1652;9757;2052;67
31.08.2016;VC.124;Olomoucký kraj;F;PK_PENSIONS_T1;2295;9367;2106;62
31.08.2016;VC.124;Olomoucký kraj;F;PK_POZ;68;7096;2011;57
31.08.2016;VC.124;Olomoucký kraj;M;PK_DISABILITY_S8;959;8913;2086;51
31.08.2016;VC.124;Olomoucký kraj;M;PK_OLDAGE_S8;1393;10440;2008;67
31.08.2016;VC.124;Olomoucký kraj;M;PK_PENSIONS_T1;2362;9802;2042;60
31.08.2016;VC.124;Olomoucký kraj;M;PK_POZ;10;6075;2563;49
31.08.2016;VC.124;Olomoucký kraj;T;PK_DISABILITY_S8;1534;8764;2156;51
31.08.2016;VC.124;Olomoucký kraj;T;PK_OLDAGE_S8;3045;10070;2032;67
31.08.2016;VC.124;Olomoucký kraj;T;PK_PENSIONS_T1;4657;9587;2074;61
31.08.2016;VC.124;Olomoucký kraj;T;PK_POZ;78;6965;2082;56
31.08.2016;VC.132;Moravskoslezský kraj;F;PK_DISABILITY_S8;1482;8709;2421;50
31.08.2016;VC.132;Moravskoslezský kraj;F;PK_OLDAGE_S8;3610;9811;2081;67
31.08.2016;VC.132;Moravskoslezský kraj;F;PK_PENSIONS_T1;5360;9404;2167;62
31.08.2016;VC.132;Moravskoslezský kraj;F;PK_POZ;268;7771;1926;57
31.08.2016;VC.132;Moravskoslezský kraj;M;PK_DISABILITY_S8;2862;9327;2163;51
31.08.2016;VC.132;Moravskoslezský kraj;M;PK_OLDAGE_S8;3547;11717;2740;66
31.08.2016;VC.132;Moravskoslezský kraj;M;PK_PENSIONS_T1;6435;10634;2483;59
31.08.2016;VC.132;Moravskoslezský kraj;M;PK_POZ;26;6808;2585;44
31.08.2016;VC.132;Moravskoslezský kraj;T;PK_DISABILITY_S8;4344;9116;2251;51
31.08.2016;VC.132;Moravskoslezský kraj;T;PK_OLDAGE_S8;7157;10756;2408;66
31.08.2016;VC.132;Moravskoslezský kraj;T;PK_PENSIONS_T1;11795;10075;2340;60
31.08.2016;VC.132;Moravskoslezský kraj;T;PK_POZ;294;7686;1984;56
31.08.2016;VC.141;Zlínský kraj;F;PK_DISABILITY_S8;504;9036;2048;51
31.08.2016;VC.141;Zlínský kraj;F;PK_OLDAGE_S8;1154;9990;1787;67
31.08.2016;VC.141;Zlínský kraj;F;PK_PENSIONS_T1;1706;9631;1866;62
31.08.2016;VC.141;Zlínský kraj;F;PK_POZ;48;7247;1859;54
31.08.2016;VC.141;Zlínský kraj;M;PK_DISABILITY_S8;783;9287;1699;51
31.08.2016;VC.141;Zlínský kraj;M;PK_OLDAGE_S8;988;10836;2077;67
31.08.2016;VC.141;Zlínský kraj;M;PK_PENSIONS_T1;1778;10137;1909;60
31.08.2016;VC.141;Zlínský kraj;M;PK_POZ;7;6668;1708;48
31.08.2016;VC.141;Zlínský kraj;T;PK_DISABILITY_S8;1287;9189;1836;51
31.08.2016;VC.141;Zlínský kraj;T;PK_OLDAGE_S8;2142;10380;1921;67
31.08.2016;VC.141;Zlínský kraj;T;PK_PENSIONS_T1;3484;9890;1888;61
31.08.2016;VC.141;Zlínský kraj;T;PK_POZ;55;7173;1840;53
31.08.2016;VC.19;Hlavní město Praha;F;PK_DISABILITY_S8;978;9060;1697;51
31.08.2016;VC.19;Hlavní město Praha;F;PK_OLDAGE_S8;2249;10019;1759;67
31.08.2016;VC.19;Hlavní město Praha;F;PK_PENSIONS_T1;3292;9681;1726;62
31.08.2016;VC.19;Hlavní město Praha;F;PK_POZ;65;7313;1020;57
31.08.2016;VC.19;Hlavní město Praha;M;PK_DISABILITY_S8;1410;9177;1619;51
31.08.2016;VC.19;Hlavní město Praha;M;PK_OLDAGE_S8;2439;10662;2062;68
31.08.2016;VC.19;Hlavní město Praha;M;PK_PENSIONS_T1;3870;10103;1895;62
31.08.2016;VC.19;Hlavní město Praha;M;PK_POZ;21;7249;1083;55
31.08.2016;VC.19;Hlavní město Praha;T;PK_DISABILITY_S8;2388;9129;1651;51
31.08.2016;VC.19;Hlavní město Praha;T;PK_OLDAGE_S8;4688;10353;1917;67
31.08.2016;VC.19;Hlavní město Praha;T;PK_PENSIONS_T1;7162;9909;1817;62
31.08.2016;VC.19;Hlavní město Praha;T;PK_POZ;86;7298;1036;57
31.08.2016;VC.27;Středočeský kraj;F;PK_DISABILITY_S8;1319;8933;1831;51
31.08.2016;VC.27;Středočeský kraj;F;PK_OLDAGE_S8;3115;10044;1918;66
31.08.2016;VC.27;Středočeský kraj;F;PK_PENSIONS_T1;4574;9644;1874;62
31.08.2016;VC.27;Středočeský kraj;F;PK_POZ;140;7424;1295;56
31.08.2016;VC.27;Středočeský kraj;M;PK_DISABILITY_S8;1888;9224;1850;51
31.08.2016;VC.27;Středočeský kraj;M;PK_OLDAGE_S8;2754;10942;2150;67
31.08.2016;VC.27;Středočeský kraj;M;PK_PENSIONS_T1;4653;10234;2027;61
31.08.2016;VC.27;Středočeský kraj;M;PK_POZ;11;6523;1822;52
31.08.2016;VC.27;Středočeský kraj;T;PK_DISABILITY_S8;3207;9105;1842;51
31.08.2016;VC.27;Středočeský kraj;T;PK_OLDAGE_S8;5869;10465;2027;67
31.08.2016;VC.27;Středočeský kraj;T;PK_PENSIONS_T1;9227;9941;1951;61
31.08.2016;VC.27;Středočeský kraj;T;PK_POZ;151;7358;1334;56
31.08.2016;VC.35;Jihočeský kraj;F;PK_DISABILITY_S8;817;8179;2044;50
31.08.2016;VC.35;Jihočeský kraj;F;PK_OLDAGE_S8;1554;10000;1730;66
31.08.2016;VC.35;Jihočeský kraj;F;PK_PENSIONS_T1;2410;9338;1834;61
31.08.2016;VC.35;Jihočeský kraj;F;PK_POZ;39;7249;1568;57
31.08.2016;VC.35;Jihočeský kraj;M;PK_DISABILITY_S8;1092;8710;1915;51
31.08.2016;VC.35;Jihočeský kraj;M;PK_OLDAGE_S8;1355;10673;2008;67
31.08.2016;VC.35;Jihočeský kraj;M;PK_PENSIONS_T1;2462;9780;1966;60
31.08.2016;VC.35;Jihočeský kraj;M;PK_POZ;15;6975;1928;48
31.08.2016;VC.35;Jihočeský kraj;T;PK_DISABILITY_S8;1909;8482;1970;51
31.08.2016;VC.35;Jihočeský kraj;T;PK_OLDAGE_S8;2909;10313;1860;67
31.08.2016;VC.35;Jihočeský kraj;T;PK_PENSIONS_T1;4872;9561;1901;60
31.08.2016;VC.35;Jihočeský kraj;T;PK_POZ;54;7173;1668;54
31.08.2016;VC.43;Plzeňský kraj;F;PK_DISABILITY_S8;696;9202;1650;50
31.08.2016;VC.43;Plzeňský kraj;F;PK_OLDAGE_S8;1384;9978;1636;66
31.08.2016;VC.43;Plzeňský kraj;F;PK_PENSIONS_T1;2131;9663;1634;61
31.08.2016;VC.43;Plzeňský kraj;F;PK_POZ;51;7397;1342;58
31.08.2016;VC.43;Plzeňský kraj;M;PK_DISABILITY_S8;1087;9371;1664;51
31.08.2016;VC.43;Plzeňský kraj;M;PK_OLDAGE_S8;1263;10879;2062;67
31.08.2016;VC.43;Plzeňský kraj;M;PK_PENSIONS_T1;2354;10176;1876;60
31.08.2016;VC.43;Plzeňský kraj;M;PK_POZ;4;7006;470;54
31.08.2016;VC.43;Plzeňský kraj;T;PK_DISABILITY_S8;1783;9305;1658;51
31.08.2016;VC.43;Plzeňský kraj;T;PK_OLDAGE_S8;2647;10408;1839;67
31.08.2016;VC.43;Plzeňský kraj;T;PK_PENSIONS_T1;4485;9932;1760;60
31.08.2016;VC.43;Plzeňský kraj;T;PK_POZ;55;7369;1279;58
31.08.2016;VC.51;Karlovarský kraj;F;PK_DISABILITY_S8;449;9049;1572;51
31.08.2016;VC.51;Karlovarský kraj;F;PK_OLDAGE_S8;1258;9693;1598;67
31.08.2016;VC.51;Karlovarský kraj;F;PK_PENSIONS_T1;1754;9462;1583;62
31.08.2016;VC.51;Karlovarský kraj;F;PK_POZ;47;7222;1281;55
31.08.2016;VC.51;Karlovarský kraj;M;PK_DISABILITY_S8;688;9325;1650;51
31.08.2016;VC.51;Karlovarský kraj;M;PK_OLDAGE_S8;1058;10643;1988;67
31.08.2016;VC.51;Karlovarský kraj;M;PK_PENSIONS_T1;1752;10108;1856;60
31.08.2016;VC.51;Karlovarský kraj;M;PK_POZ;6;5580;2311;51
31.08.2016;VC.51;Karlovarský kraj;T;PK_DISABILITY_S8;1137;9216;1619;51
31.08.2016;VC.51;Karlovarský kraj;T;PK_OLDAGE_S8;2316;10127;1776;67
31.08.2016;VC.51;Karlovarský kraj;T;PK_PENSIONS_T1;3506;9785;1720;61
31.08.2016;VC.51;Karlovarský kraj;T;PK_POZ;53;7036;1397;54
31.08.2016;VC.60;Ústecký kraj;F;PK_DISABILITY_S8;1642;8787;1661;51
31.08.2016;VC.60;Ústecký kraj;F;PK_OLDAGE_S8;3939;9835;1640;67
31.08.2016;VC.60;Ústecký kraj;F;PK_PENSIONS_T1;5759;9457;1630;62
31.08.2016;VC.60;Ústecký kraj;F;PK_POZ;178;7274;1111;55
31.08.2016;VC.60;Ústecký kraj;M;PK_DISABILITY_S8;2532;9112;1659;50
31.08.2016;VC.60;Ústecký kraj;M;PK_OLDAGE_S8;3298;10870;2012;68
31.08.2016;VC.60;Ústecký kraj;M;PK_PENSIONS_T1;5847;10094;1856;60
31.08.2016;VC.60;Ústecký kraj;M;PK_POZ;17;5945;1034;46
31.08.2016;VC.60;Ústecký kraj;T;PK_DISABILITY_S8;4174;8984;1660;50
31.08.2016;VC.60;Ústecký kraj;T;PK_OLDAGE_S8;7237;10306;1810;67
31.08.2016;VC.60;Ústecký kraj;T;PK_PENSIONS_T1;11606;9778;1744;61
31.08.2016;VC.60;Ústecký kraj;T;PK_POZ;195;7158;1104;55
31.08.2016;VC.78;Liberecký kraj;F;PK_DISABILITY_S8;728;8756;1710;51
31.08.2016;VC.78;Liberecký kraj;F;PK_OLDAGE_S8;1518;9940;1609;66
31.08.2016;VC.78;Liberecký kraj;F;PK_PENSIONS_T1;2294;9506;1635;61
31.08.2016;VC.78;Liberecký kraj;F;PK_POZ;48;7131;1337;55
31.08.2016;VC.78;Liberecký kraj;M;PK_DISABILITY_S8;1057;9237;1644;51
31.08.2016;VC.78;Liberecký kraj;M;PK_OLDAGE_S8;1325;10816;1961;67
31.08.2016;VC.78;Liberecký kraj;M;PK_PENSIONS_T1;2392;10100;1822;60
31.08.2016;VC.78;Liberecký kraj;M;PK_POZ;10;6633;2320;51
31.08.2016;VC.78;Liberecký kraj;T;PK_DISABILITY_S8;1785;9041;1670;51
